masse_A
t,x,y
2.366666667E0,8.397368042E-1,-7.192571423E-1
2.375000000E0,8.398859985E-1,-7.173678469E-1
2.383333333E0,8.396651320E-1,-7.193159020E-1
2.391666667E0,8.397956233E-1,-7.172987617E-1
2.400000000E0,8.396222823E-1,-7.193399443E-1
2.408333333E0,8.397445603E-1,-7.172689423E-1
2.416666667E0,8.396004901E-1,-7.193484079E-1
2.425000000E0,8.397161540E-1,-7.172574808E-1
2.433333333E0,8.395828063E-1,-7.193563299E-1
2.441666667E0,8.397048099E-1,-7.172527767E-1
2.450000000E0,8.395799428E-1,-7.193593802E-1
2.458333333E0,8.397010714E-1,-7.172495222E-1
2.466666667E0,8.395784458E-1,-7.193606181E-1
2.475000000E0,8.396999859E-1,-7.172491100E-1
2.483333333E0,8.395782021E-1,-7.193605179E-1
2.491666667E0,8.396999859E-1,-7.172491100E-1
2.500000000E0,8.395782021E-1,-7.193605179E-1
2.508333333E0,8.396999859E-1,-7.172491100E-1
2.516666667E0,8.394078177E-1,-7.190587878E-1
2.525000000E0,8.394839100E-1,-7.176120501E-1
2.533333333E0,8.394509231E-1,-7.192243529E-1
2.541666667E0,8.391337582E-1,-7.177741088E-1
2.550000000E0,8.391706404E-1,-7.191561680E-1
2.558333333E0,8.392926481E-1,-7.175246106E-1
2.566666667E0,8.392461119E-1,-7.192570954E-1
2.575000000E0,8.394123143E-1,-7.173968712E-1
2.583333333E0,8.392978080E-1,-7.193048221E-1
2.591666667E0,8.394872980E-1,-7.173350676E-1
2.600000000E0,8.393281082E-1,-7.193275257E-1
2.608333333E0,8.395349574E-1,-7.173043336E-1
2.616666667E0,8.393475770E-1,-7.193385026E-1
2.625000000E0,8.395605321E-1,-7.172870706E-1
2.633333333E0,8.396444988E-1,-7.176342652E-1
2.641666667E0,8.392754260E-1,-7.195888937E-1
2.650000000E0,8.396167704E-1,-7.175290535E-1
2.658333333E0,8.393146716E-1,-7.194757619E-1
2.666666667E0,8.396219905E-1,-7.174122876E-1
2.675000000E0,8.393399157E-1,-7.194351222E-1
2.683333333E0,8.396211476E-1,-7.173471708E-1
2.691666667E0,8.389633792E-1,-7.184345690E-1
2.700000000E0,8.389799489E-1,-7.188873271E-1
2.708333333E0,8.389457187E-1,-7.181028070E-1
2.716666667E0,8.391105155E-1,-7.190590470E-1
2.725000000E0,8.389806098E-1,-7.178573908E-1
2.733333333E0,8.392189431E-1,-7.191349596E-1
2.741666667E0,8.390318816E-1,-7.177047407E-1
2.750000000E0,8.392605569E-1,-7.178734071E-1
2.758333333E0,8.391772195E-1,-7.193633083E-1
2.766666667E0,8.392133049E-1,-7.177360567E-1
2.775000000E0,8.392805259E-1,-7.192938345E-1
2.783333333E0,8.391866307E-1,-7.176457364E-1
2.791666667E0,8.393295125E-1,-7.192555516E-1
2.800000000E0,8.391681777E-1,-7.175881958E-1
2.808333333E0,8.393556439E-1,-7.192353899E-1
2.816666667E0,8.391610605E-1,-7.175618681E-1
2.825000000E0,8.393681425E-1,-7.192240682E-1
2.833333333E0,8.391613717E-1,-7.175528883E-1
2.841666667E0,8.393743542E-1,-7.192185506E-1
2.850000000E0,8.391599678E-1,-7.175481630E-1
2.858333333E0,8.393769214E-1,-7.192154369E-1
2.866666667E0,8.391597680E-1,-7.175449714E-1
2.875000000E0,8.393777526E-1,-7.192152387E-1
2.883333333E0,8.391597296E-1,-7.175432785E-1
2.891666667E0,8.393777526E-1,-7.192152387E-1
2.900000000E0,8.391597296E-1,-7.175432785E-1
2.908333333E0,8.393777526E-1,-7.192152387E-1
2.916666667E0,8.391597296E-1,-7.175432785E-1
2.925000000E0,8.393777526E-1,-7.192152387E-1
2.933333333E0,8.391597296E-1,-7.175432785E-1
2.941666667E0,8.393777526E-1,-7.192152387E-1
2.950000000E0,8.391597296E-1,-7.175432785E-1
2.958333333E0,8.393777526E-1,-7.192152387E-1
2.966666667E0,8.391597296E-1,-7.175432785E-1
2.975000000E0,8.393777526E-1,-7.192152387E-1
2.983333333E0,8.391597296E-1,-7.175432785E-1
2.991666667E0,8.393777526E-1,-7.192152387E-1
3.000000000E0,8.391597296E-1,-7.175432785E-1
3.008333333E0,8.393777526E-1,-7.192152387E-1
3.016666667E0,8.391597296E-1,-7.175432785E-1
3.025000000E0,8.393777526E-1,-7.192152387E-1
3.033333333E0,8.391597296E-1,-7.175432785E-1
3.041666667E0,8.393777526E-1,-7.192152387E-1
3.050000000E0,8.391597296E-1,-7.175432785E-1
3.058333333E0,8.393777526E-1,-7.192152387E-1
3.066666667E0,8.398118747E-1,-7.189612205E-1
3.075000000E0,8.397953648E-1,-7.174463808E-1
3.083333333E0,8.396444035E-1,-7.191707991E-1
3.091666667E0,8.396325736E-1,-7.173227123E-1
3.100000000E0,8.395339315E-1,-7.192634126E-1
3.108333333E0,8.395296036E-1,-7.172901123E-1
3.116666667E0,8.394727166E-1,-7.192987006E-1
3.125000000E0,8.394725322E-1,-7.172935524E-1
3.133333333E0,8.394375960E-1,-7.193123819E-1
3.141666667E0,8.394369027E-1,-7.173009909E-1
3.150000000E0,8.394180025E-1,-7.193160257E-1
3.158333333E0,8.394198978E-1,-7.173053238E-1
3.166666667E0,8.394098892E-1,-7.193191216E-1
3.175000000E0,8.394114671E-1,-7.173061071E-1
3.183333333E0,8.394064034E-1,-7.193200908E-1
3.191666667E0,8.394081562E-1,-7.173062117E-1
3.200000000E0,8.394057130E-1,-7.193203898E-1
3.208333333E0,8.394081562E-1,-7.173062117E-1
3.216666667E0,8.394057130E-1,-7.193203898E-1
3.225000000E0,8.399026236E-1,-7.175296211E-1
3.233333333E0,8.398271060E-1,-7.177236859E-1
3.241666667E0,8.394969056E-1,-7.194880778E-1
3.250000000E0,8.397582828E-1,-7.175482430E-1
3.258333333E0,8.396469852E-1,-7.191437735E-1
3.266666667E0,8.398768319E-1,-7.176437762E-1
3.275000000E0,8.395189288E-1,-7.192817526E-1
3.283333333E0,8.397910895E-1,-7.174692851E-1
3.291666667E0,8.394416226E-1,-7.193311187E-1
3.300000000E0,8.397298393E-1,-7.173789680E-1
3.308333333E0,8.393991484E-1,-7.193474167E-1
3.316666667E0,8.396906805E-1,-7.173391639E-1
3.325000000E0,8.393772265E-1,-7.193556182E-1
3.333333333E0,8.396852389E-1,-7.173349050E-1
3.341666667E0,8.393809562E-1,-7.193527967E-1
3.350000000E0,8.396654368E-1,-7.173146740E-1
3.358333333E0,8.393705826E-1,-7.193597390E-1
3.366666667E0,8.408808677E-1,-7.179287020E-1
3.375000000E0,8.406704943E-1,-7.191363398E-1
3.383333333E0,8.409384043E-1,-7.176515801E-1
3.391666667E0,8.407165034E-1,-7.192754703E-1
3.400000000E0,8.409850014E-1,-7.174911958E-1
3.408333333E0,8.407523654E-1,-7.193359449E-1
3.416666667E0,8.410201502E-1,-7.174097131E-1
3.425000000E0,8.407757958E-1,-7.193614963E-1
3.433333333E0,8.410434129E-1,-7.173656131E-1
3.441666667E0,8.407889907E-1,-7.193710642E-1
3.450000000E0,8.410567621E-1,-7.173445858E-1
3.458333333E0,8.407977914E-1,-7.193745856E-1
3.466666667E0,8.410647276E-1,-7.173341986E-1
3.475000000E0,8.408041404E-1,-7.193788264E-1
3.483333333E0,8.410680099E-1,-7.173322513E-1
3.491666667E0,8.408056464E-1,-7.193792914E-1
3.500000000E0,8.410695228E-1,-7.173316733E-1
3.508333333E0,8.408056464E-1,-7.193792914E-1
3.516666667E0,8.410695228E-1,-7.173316733E-1
3.525000000E0,8.408056464E-1,-7.193792914E-1
3.533333333E0,8.410695228E-1,-7.173316733E-1
3.541666667E0,8.408056464E-1,-7.193792914E-1
3.550000000E0,8.410695228E-1,-7.173316733E-1
3.558333333E0,8.408056464E-1,-7.193792914E-1
3.566666667E0,8.410695228E-1,-7.173316733E-1
3.575000000E0,8.408056464E-1,-7.193792914E-1
3.583333333E0,8.410695228E-1,-7.173316733E-1
3.591666667E0,8.408056464E-1,-7.193792914E-1
3.600000000E0,8.410695228E-1,-7.173316733E-1
3.608333333E0,8.408056464E-1,-7.193792914E-1
3.616666667E0,8.410695228E-1,-7.173316733E-1
3.625000000E0,8.408056464E-1,-7.193792914E-1
3.633333333E0,8.410695228E-1,-7.173316733E-1
3.641666667E0,8.408056464E-1,-7.193792914E-1
3.650000000E0,8.410695228E-1,-7.173316733E-1
3.658333333E0,8.408056464E-1,-7.193792914E-1
3.666666667E0,8.410695228E-1,-7.173316733E-1
3.675000000E0,8.408056464E-1,-7.193792914E-1
3.683333333E0,8.410695228E-1,-7.173316733E-1
3.691666667E0,8.408056464E-1,-7.193792914E-1
3.700000000E0,8.410695228E-1,-7.173316733E-1
3.708333333E0,8.408056464E-1,-7.193792914E-1
3.716666667E0,8.410695228E-1,-7.173316733E-1
3.725000000E0,8.408056464E-1,-7.193792914E-1
3.733333333E0,8.410695228E-1,-7.173316733E-1
3.741666667E0,8.408056464E-1,-7.193792914E-1
3.750000000E0,8.410695228E-1,-7.173316733E-1
3.758333333E0,8.408553718E-1,-7.193612347E-1
3.766666667E0,8.411239591E-1,-7.173083136E-1
3.775000000E0,8.408470742E-1,-7.193715404E-1
3.783333333E0,8.411167399E-1,-7.173019109E-1
3.791666667E0,8.408427862E-1,-7.193756203E-1
3.800000000E0,8.411122270E-1,-7.172993749E-1
3.808333333E0,8.408403342E-1,-7.193772890E-1
3.816666667E0,8.411095740E-1,-7.172977460E-1
3.825000000E0,8.408389780E-1,-7.193779792E-1
3.833333333E0,8.411078858E-1,-7.172971927E-1
3.841666667E0,8.408384720E-1,-7.193784470E-1
3.850000000E0,8.411073057E-1,-7.172968414E-1
3.858333333E0,8.415651296E-1,-7.176020330E-1
3.866666667E0,8.410789763E-1,-7.194852585E-1
3.875000000E0,8.414659962E-1,-7.174160228E-1
3.883333333E0,8.409665623E-1,-7.194553607E-1
3.891666667E0,8.413947826E-1,-7.173226305E-1
3.900000000E0,8.409108085E-1,-7.194201937E-1
3.908333333E0,8.413475294E-1,-7.172738522E-1
3.916666667E0,8.408818107E-1,-7.193991124E-1
3.925000000E0,8.413162883E-1,-7.172576201E-1
3.933333333E0,8.408657108E-1,-7.193847003E-1
3.941666667E0,8.412994391E-1,-7.172524480E-1
3.950000000E0,8.408579419E-1,-7.193750918E-1
3.958333333E0,8.412897305E-1,-7.172510051E-1
3.966666667E0,8.408544789E-1,-7.193713058E-1
3.975000000E0,8.412868387E-1,-7.172495295E-1
3.983333333E0,8.408541149E-1,-7.193707182E-1
3.991666667E0,8.412865609E-1,-7.172497094E-1
4.000000000E0,8.408541149E-1,-7.193707182E-1
4.008333333E0,8.412865609E-1,-7.172497094E-1
4.016666667E0,8.408541149E-1,-7.193707182E-1
4.025000000E0,8.412865609E-1,-7.172497094E-1
4.033333333E0,8.408541149E-1,-7.193707182E-1
4.041666667E0,8.412865609E-1,-7.172497094E-1
4.050000000E0,8.408541149E-1,-7.193707182E-1
4.058333333E0,8.412865609E-1,-7.172497094E-1
4.066666667E0,8.408541149E-1,-7.193707182E-1
4.075000000E0,8.412865609E-1,-7.172497094E-1
4.083333333E0,8.408541149E-1,-7.193707182E-1
4.091666667E0,8.412865609E-1,-7.172497094E-1
4.100000000E0,8.408541149E-1,-7.193707182E-1
4.108333333E0,8.412865609E-1,-7.172497094E-1
4.116666667E0,8.408541149E-1,-7.193707182E-1
4.125000000E0,8.412865609E-1,-7.172497094E-1
4.133333333E0,8.408541149E-1,-7.193707182E-1
4.141666667E0,8.412865609E-1,-7.172497094E-1
4.150000000E0,8.408541149E-1,-7.193707182E-1
4.158333333E0,8.412865609E-1,-7.172497094E-1
4.166666667E0,8.411008827E-1,-7.184433728E-1
4.175000000E0,8.410588463E-1,-7.186361806E-1
4.183333333E0,8.410487627E-1,-7.189104057E-1
4.191666667E0,8.413040145E-1,-7.178043336E-1
4.200000000E0,8.410097469E-1,-7.191743833E-1
4.208333333E0,8.412802773E-1,-7.176169472E-1
4.216666667E0,8.409865686E-1,-7.193183008E-1
4.225000000E0,8.412653735E-1,-7.175287281E-1
4.233333333E0,8.409744879E-1,-7.193903878E-1
4.241666667E0,8.412553239E-1,-7.174858518E-1
4.250000000E0,8.409702010E-1,-7.194236122E-1
4.258333333E0,8.412506991E-1,-7.174686011E-1
