masse_A
t,x,y
1.245967778E1,4.361876586E-1,-2.186885080E-1
1.245977778E1,4.356256072E-1,-2.189438485E-1
1.252631111E1,4.358454171E-1,-2.189595479E-1
1.252641111E1,4.357499845E-1,-2.188918309E-1
1.259294444E1,4.359842969E-1,-2.188864081E-1
1.259304444E1,4.366803480E-1,-2.185390391E-1
1.265956667E1,4.361796308E-1,-2.196603673E-1
1.265966667E1,4.367634175E-1,-2.204912326E-1
1.273620000E1,4.375077154E-1,-2.196249512E-1
1.273630000E1,4.366526719E-1,-2.189268436E-1
1.280282222E1,4.366660671E-1,-2.201967434E-1
1.280292222E1,4.376469352E-1,-2.186116403E-1
1.286945556E1,4.368850274E-1,-2.194230015E-1
1.286955556E1,4.366686744E-1,-2.202348294E-1
1.293608889E1,4.369419075E-1,-2.191455092E-1
1.293618889E1,4.366354256E-1,-2.199516116E-1
1.300271111E1,4.369370185E-1,-2.191282968E-1
1.300281111E1,4.368539199E-1,-2.182122678E-1
1.306934444E1,4.374015632E-1,-2.200725019E-1
1.306944444E1,4.371380293E-1,-2.189045316E-1
